,0
tp_samples,1550.148514851485
fp_samples,80.94059405940594
fn_samples,113.15841584158416
precision,0.9224518352130706
recall,0.9033386076321286
f1_score,0.9122681814492086
tp_absolute_timing_error_s,0.061147721381063815
tp_relative_timing_error,0.08395992647829818
combined__tp_samples,156565.0
combined__fp_samples,8175.0
combined__fn_samples,11429.0
combined__precision,0.9503763506130873
combined__recall,0.9319678083741086
combined__f1_score,0.9410820655538659
combined__tp_absolute_timing_error_s,0.0538514355060816
combined__tp_relative_timing_error,0.4237152627893718
