,0
reference_gs_duration_s,12.190265410958904
detected_gs_duration_s,13.728441780821917
gs_duration_error_s,1.5381763698630135
gs_relative_duration_error,
gs_absolute_duration_error_s,3.6343407534246572
gs_absolute_relative_duration_error,
gs_absolute_relative_duration_error_log,
detected_num_gs,1.5042808219178083
reference_num_gs,1.211472602739726
num_gs_error,0.2928082191780822
num_gs_relative_error,
num_gs_absolute_error,0.3835616438356164
num_gs_absolute_relative_error,
num_gs_absolute_relative_error_log,
tp_samples,1044.7474315068494
fp_samples,329.80907534246575
fn_samples,175.22174657534248
precision,0.7112153855244961
recall,0.7983314775411625
f1_score,0.7386657058905558
tn_samples,2096.6729452054797
specificity,0.8518511224317253
accuracy,0.8638659535985084
npv,0.9152983437877037
combined__reference_gs_duration_s,14238.23
combined__detected_gs_duration_s,16034.82
combined__gs_duration_error_s,1796.5900000000001
combined__gs_relative_duration_error,0.12618071206884565
combined__gs_absolute_duration_error_s,1796.5900000000001
combined__gs_absolute_relative_duration_error,0.12618071206884565
combined__gs_absolute_relative_duration_error_log,0.1188320071323571
combined__detected_num_gs,1757.0
combined__reference_num_gs,1415.0
combined__num_gs_error,342.0
combined__num_gs_relative_error,0.24169611307420494
combined__num_gs_absolute_error,342.0
combined__num_gs_absolute_relative_error,0.24169611307420494
combined__num_gs_absolute_relative_error_log,0.21647827810975925
combined__tp_samples,1220265.0
combined__fp_samples,385217.0
combined__fn_samples,204659.0
combined__precision,0.7600614644075736
combined__recall,0.8563719889622183
combined__f1_score,0.8053475342907848
combined__tn_samples,2448914.0
combined__specificity,0.864079324491352
combined__accuracy,0.8615007319698853
combined__npv,0.9228741775711465
